GWBcode8;GWBlabel
17050203;Zilverkamp
17050207;Verspreide huizen Het Zand
17050208;Verspreide huizen Hoeve en Loostraat
17050209;Verspreide huizen Uiterwaard
17060000;Budel
17060001;Heikant, Meemortel, Bosch
17060002;Keunenhoek Broekkant Schoordijk
17060008;Verspreide huizen Berg en Toom
17060009;Verspreide huizen in het Oosten
17060100;Budel-Schoot
17060101;Klein-Schoot
17060109;Verspreide huizen in het Westen
17060200;Budel-Dorplein
17060201;Industrieterrein Dorplein
17060209;Verspreide huizen Budel-Dorplein
17060300;Maarheeze
17060301;Kamersven
17060302;Industrieterrein Den Engelsman Rondven
17060308;Verspreide huizen Hugten
17060309;Verspreide huizen Maarheeze
17060400;Soerendonk
17060409;Verspreide huizen Soerendonk
17060500;Gastel
17060509;Verspreide huizen Gastelse Hei
17080001;Centrum Steenwijk
17080002;Steenwijk West
17080003;Steenwijkerdiep
17080004;Torenlanden
17080005;Oostwijken, De Beitel
17080006;Clingenborgh
17080007;Dolderkanaal
17080008;Woldmeenthe
17080009;Oostermeenthe
17080010;Meentherand
17080011;Nieuwe gagels
17080012;De gagels
17080014;Groot Verlaat
17080028;Eeserwold
17080029;Paddenpoel en Kornputkwartier
17080030;Buitengebied Steenwijk
17080200;Oldemarkt
17080201;De Boterberg
17080209;Verspreide huizen Oldemarkt
17080300;Kalenberg
17080309;Verspreide huizen Kalenberg
17080400;Kuinre
17080408;Verspreide huizen Lindedijk en Rondebroek
17080409;Verspreide huizen Kuinre
17080500;Kerkbuurt
17080501;Dijkdorp Blankenham
17080509;Buitengebied Blankenham
17080600;Scheerwolde
17080608;Verspreide huizen polder Gelderingen IJsselham
17080609;Verspreide huizen Scheerwolde en Wetering
17080700;Vollenhove
17080701;Moespot-Leeuwte
17080702;Schaarkampen
17080709;Verspreide huizen Vollenhove
17080800;Sint Jansklooster
17080808;Verspreide huizen Sint Jansklooster
17080809;Verspreide huizen Leeuwte (gedeeltelijk)
17080810;Tussen Sint Jans Klooster en Heetveld
17080811;Heetveld
17080812;Verspreide huizen Kadoelen en omgeving
17080813;Verspreide huizen Barsbeek
17081000;Belt-Schutsloot
17081001;Buitengebied Belt Schutsloot
17081100;Wanneperveen
17081102;Blauwehand
17081103;Buitengebied Wanneperveen
17081104;Ronduite
17081105;Dinxterveen
17081106;Roekebos
17081107;Klosse
17081108;Verspreide huizen Zomerdijk
17081600;Blokzijl
17081601;Scheepsdiep
17081608;Verspreide huizen ten noorden van Blokzijl
17081609;Verspreide huizen ten zuiden van Blokzijl
17081700;Verspreide huizen polder Halfweg
17081701;Verspreide huizen Giethoorn-Noord
17081702;Overig Giethoorn-Noord
17081703;Giethoorn-Noord kern
17081704;Giethoorn-Zuid
17081705;Verspreide huizen polder Giethoorn-Zuid
17081706;Dwarsgracht
17081707;Verspreide huizen Jonen
17081800;Zuidveen
17081801;Buitengebied Zuidveen
17081900;Onna
17081901;Buitengebied Onna
17082000;Kallenkote
17082001;Buitengebied Kallenkote
17082100;Eesveen
17082101;Buitengebied Eesveen
17082200;De Bult
17082300;Baars
17082400;Witte Paarden
17082401;Buitengebied Witte Paarden
17082500;De Pol
17082600;Willemsoord
17082601;Buitengebied Willemsoord
17082700;Marijenkampen
17082800;Tuk
17082801;Buitengebied Tuk
17082900;Steenwijkerwold
17082901;Buitengebied Steenwijkerwold
17083000;Basse
17083001;Buitengebied Basse
17083100;Paasloo
17083200;IJsselham
17083300;Ossenzijl
17083301;Buitengebied Ossenzijl
17083400;Wetering
17083401;Buitengebied Wetering
17083500;Nederland
17083600;Baarlo
17090000;Centrum
17090001;Torenveld
17090002;Krooswijk
17090003;Bosselaar
17090004;Lindonk
17090005;Schansdijk en omgeving
17090006;Zwanengat en omgeving
17090008;Verspreide huizen ten westen van Zevenbergen
17090009;Verspreide huizen ten oosten van Zevenbergen
17090100;Zevenbergschen Hoek
17090109;Verspreide huizen Zevenbergschen Hoek
17090200;Langeweg
17090209;Verspreide huizen Langeweg
17090300;Klundert
17090301;Noordschans
17090302;Tonnekreek
17090303;Industrieterrein Moerdijk
17090309;Verspreide huizen Klundert
17090400;Moerdijk
17090401;Roodevaart
17090409;Verspreide huizen Moerdijk
17090500;Noordhoek
17090509;Verspreide huizen Noordhoek
17090600;Standdaarbuiten
17090601;Kreek
17090609;Verspreide huizen Standdaarbuiten
17090700;Fijnaart
17090701;Oudemolen
17090702;Nieuwemolen met Driehoek
17090703;Zwingelspaan
17090709;Verspreide huizen Fijnaart
17090800;Heijningen
17090809;Verspreide huizen Heijningen
17090900;Willemstad
17090901;Noordlangeweg
17090902;Kloosterblokje
17090909;Verspreide huizen Willemstad
17091000;Helwijk
17091009;Verspreide huizen Helwijk
17110101;Baakhoven
17110102;In de Mehre
17110103;Mariaveld
17110104;Middelveld
17110105;Munsterveld
17110106;Susteren Centrum
17110107;Verspreide huizen Susteren
17110108;Wolfskoul
17110153;Handelsterrein
17110209;Dieteren
17110210;Verspreide huizen Dieteren
17110311;Heide
17110312;Recreatiepark Hommelheide
17110313;Verspreide huizen Heide
17110414;Illikhoven en Visserweert
17110415;Kokkelert
17110416;Oud-Roosteren
17110417;Roosteren
17110418;Verspreide huizen Illikhoven en Visserweert
17110419;Verspreide huizen Roosteren
17110456;Buitengebied Oud-Roosteren
17110520;Aasterberg
17110521;Berkelaar
17110522;De Berk
17110523;De Loop
17110524;Echt Centrum
17110525;Echt Noord
17110526;Gebroek
17110527;Ophoven
17110528;Businesspark Midden-Limburg
17110547;Buitengebied de Berk
17110548;Buitengebied de Loop
17110549;Buitengebied Gebroek
17110551;Buitengebied Ophoven
17110554;Buitengebied Berkelaar
17110555;Buitengebied Aasterberg
17110628;Diergaarde
17110629;Echterbosch
17110630;Maria Hoop
17110731;Hingen
17110732;Peij
17110733;Peijerveld
17110734;Recreatiepark Marisheem
17110735;Schilberg
17110750;Buitengebied Hingen
17110836;Liboscherveld
17110837;Slek
17110938;Verspreide huizen Nieuwstadt
17110939;Nieuwstadt Centrum
17110940;Cristina
17111041;Sint Joost
17111042;Verspreide Huizen Sint Joost
17111143;Koningsbosch
17111144;Lackerbosch
17111145;Spaanshuisken
17111146;Aan het Echterbos
17111152;Buitengebied Spaanshuisken
17140000;Sluis
17140001;Sint Anna ter Muiden
17140009;Verspreide huizen Sluis
17140100;Retranchement
17140109;Verspreide huizen Retranchement
17140200;Aardenburg
17140209;Verspreide huizen Aardenburg
17140300;Eede
17140309;Verspreide huizen Eede
17140400;Sint Kruis
17140409;Verspreide huizen Sint Kruis
17140500;Oostburg
17140509;Verspreide huizen Oostburg
17140600;Zuidzande
17140609;Verspreide huizen Zuidzande
17140700;Cadzand
17140701;Cadzand-Bad
17140709;Verspreide huizen Cadzand
17140800;Nieuwvliet
17140801;Nieuwvliet-Bad-Oost en -West
17140809;Verspreide huizen Nieuwvliet
17140900;Groede
17140909;Verspreide huizen Groede
17141000;Breskens
17141009;Verspreide huizen Breskens
17141100;Hoofdplaat
17141101;Nummer Eén en omgeving
17141108;Verspreide huizen Nummer Eén en Slijkplaat
17141109;Overige verspreide huizen Hoofdplaat
17141200;IJzendijke
17141209;Verspreide huizen IJzendijke
17141300;Schoondijke
17141309;Verspreide huizen Schoondijke
17141400;Waterlandkerkje
17141409;Verspreide huizen Waterlandkerkje
17190000;Made
17190008;Tuinbouwgebied
17190009;Verspreide huizen Made
17190100;Drimmelen
17190108;Verspreide huizen Biesbosch
17190109;Verspreide huizen Drimmelen
17190200;Terheijden
17190208;Verspreide huizen Binnenpolder
17190209;Verspreide huizen Zonzeelsepolder
17190300;Wagenberg
17190309;Verspreide huizen Wagenberg
17190400;Lage Zwaluwe inclusief Gaete
17190401;Blauwe Sluis
17190409;Verspreide huizen Lage Zwaluwe
17190500;Hooge Zwaluwe
17190501;Helkant
17190508;Verspreide huizen Groot Zonzeelsche Polder
17190509;Verspreide huizen Hooge Zwaluwe
17210101;'t Dorp
17210102;Oranjebuurt
17210103;'t Vijfeiken
17210104;Schoonstraat
17210105;Kennedystraat
17210106;Den Berg
17210107;Heelwijk
17210108;Componistenbuurt
17210109;Monseigneur van Den Hurklaan
17210110;Buitenpas - Noordrand
17210111;De Velft
17210112;Bekerbuurt
17210113;Wagnerplein
17210114;Het Rul
17210115;De Zeis
17210116;Graanbuurt
17210117;De Hoef 1
17210118;De Hoef 2
17210119;Broekhoek - Middelste Groes
17210120;De Beemd
17210201;St. Servatius - Schoonstr - Den Dolvert
17210202;Hoofdstraat
17210203;Heilige Stok - Kerkstraat
17210204;De abdij
17210205;Graaf Wernerstraat
17210206;Oranjewijk
17210207;Balledonk
17210208;Hopveld - Muggenhoek
17210209;Eikenhoek
17210210;Heilaren
17210211;Rodenburg
17210301;Laar
17210302;De Hoef
17210303;Kerkveld
17210304;Donzel
17210305;Maxend
17210306;Weijen West
17210307;Hoge Akkers
17210308;Van 't Rijk
17210309;Kleinwijk
17210310;Zwarte Molen
17210401;De Bleeken - 't Grolder
17210402;Zoggel - Berkt
17210403;Hooge Wijst - De Vorssel
17210501;Beugt
17210502;Fokkershoek
17210503;Heeswijkse Bosschen
17210504;Hazelberg
17210505;Heische Wal - DintherseHoek
17210506;Loosbroek
17210601;Groote Heide
17210602;Vorstenbosch
17210603;Menzel
17220000;Ferwerd
17220001;Marrum
17220002;Blija
17220003;Hogebeintum
17220007;Verspreide huizen Ferwerd
17220008;Verspreide huizen Marrum-Westernijkerk
17220009;Verspreide huizen Blija
17220100;Hallum
17220109;Verspreide huizen Hallum
17220200;Birdaard
17220201;Wanswerd
17220202;Jislum
17220203;Genum
17220204;Reitsum
17220205;Lichtaard
17220206;Janum
17220208;Verspreide huizen Birdaard
17220209;Verspreide huizen Wanswerd
17230000;Alphen
17230001;Villawijk 't Zand
17230009;Buitengebied Alphen
17230100;Chaam
17230108;Verspreide huizen in het Noordoosten
17230109;Verspreide huizen in het Zuidwesten
17230200;Galder
17230208;Verspreide huizen Galder
17230209;Verspreide huizen Strijbeek
17230809;Verspreide huizen Ulvenhout
17230909;Verspreide huizen Bavel
17240001;Broekstraat-Hoek-Lijnt-Eijkereind
17240002;Kleine Broekstraat
17240003;Jeruzalem
17240004;Burgemeester Magneestraat e.o.
17240005;Dokter A. Hoynck van Papendrechtstraat-Dokter Duc
17240006;Kept e.o.
17240007;Hof
17240008;Meester Pankenstraat-Riethovensedijk
17240009;Bucht e.o.
17240010;Schutsboom e.o.
17240011;Eerselsedijk-Woonbos e.o.
17240012;Van den Valgaetstraat e.o.
17240013;Hagelkruis e.o.
17240014;Beistervelden
17240015;De Kabouterberg e.o.
17240016;Eikenberg-Hooge Berkt
17240017;Industrieterrein ' 't Stoom '
17240101;Weebosch
17240201;Tiliaans-Weegbree e.o.
17240202;Prins van Luikstraat e.o.
17240203;Dorpstraat-Sengelsbroeksestraat
17240204;Hasselsestraat e.o.
17240205;Kerkstraat e.o.
17240206;Dorpstraat
17240207;Kapellerweg-Rijt
17240208;Molenstraat e.o.
17240209;Industrieterrein 'Loonsebaan'
17240210;Boscheind
17240211;Industrieterrein 'Zoeferbeemd'
17240301;Dorpsplein e.o.
17240302;Eviestraat-Vlasstraat e.o.
17240303;Willibrordusstraat e.o.
17240304;Dorpsstraat e.o.
17240306;De Hasselt e.o.
17240307;Walik
17240401;Heijerstraat-Loveren
17240402;Dorpsstraat e.o.
17240403;Aarperstraat-Lange Akkers
17240404;Heuvel
17240405;Beukenlaan e.o.
17240406;Hoeverstraat e.o.
17240407;Steenovens
17240408;Aan de Heerstraat e.o.
17240409;Industrieterrein 'Leemskuilen'
17240501;Loo
17240502;Van den Tillaartstraat e.o.
17240503;Industrieterrein 'Waterlaat'
17240504;Langveld e.o.
17240505;Weebosserweg-Breerijt
17240601;Buitengebied Noord 1
17240602;Buitengebied Noord 2
17240603;Buitengebied Noord 3
17240604;Buitengebied Noord 4
17240605;Buitengebied Zuid-Oost
17240606;Buitengebied Noord-West 1
17240607;Buitengebied Noord-West 2
17240608;Buitengebied Zuid-West
17240609;Buitengebied Zuid 1
17240610;Buitengebied Zuid 2
17280000;Bladel
17280001;Industrieterrein Bladel
17280008;Verspreide huizen ten noorden van Bladel
17280009;Verspreide huizen ten zuiden van Bladel
17280100;Netersel
17280109;Verspreide huizen Netersel
17280200;Hapert
17280201;Industrieterrein Hapert
17280202;Dalem
17280209;Verspreide huizen Hapert
17280300;Hoogeloon
17280301;Hoogcasteren en omgeving
17280309;Verspreide huizen Hoogeloon
17280400;Casteren
17280409;Verspreide huizen Casteren
17290000;Gulpen
17290001;Ingber-De Hut
17290002;Euverem, Pesaken, Billinghuizen en Waterop
17290003;Reijmerstok
17290009;Verspreide huizen
17290100;Wijlre
17290101;Etenaken
17290102;Stokhem-Beertsenhoven
17290103;Elkenrade
17290109;Verspreide huizen
17290200;Eys-Overeys
17290201;Trintelen
17290202;Eyserheide
17290209;Verspreide huizen
17290300;Partij-Wittem
17290301;Wahlwiller
17290302;Nijswiller
17290309;Verspreide huizen
17290400;Mechelen
17290401;Hilleshagen
17290402;Schweiberg-Dal
17290409;Verspreide huizen
17290500;Epen
17290501;Eperheide
17290509;Verspreide huizen
17290600;Slenaken
17290601;Heijenrade
17290602;Beutenaken
17290603;Schilberg-Hoogcruts
17300000;Zuidlaren
17300001;Zuid-Es
17300009;Verspreide huizen Zuidlaren
17300100;De Groeve
17300109;Verspreide huizen De Groeve
17300200;Zuidlaarderveen
17300209;Verspreide huizen Zuidlaarderveen
17300300;Midlaren
17300309;Verspreide huizen Midlaren
17300400;Westlaren
17300401;Westlaren Noord
17300402;Verspreide huizen Westlaren
17300403;Westlaren-West
17300500;Schuilingsoord
17300509;Verspreide huizen Schuilingsoord
17300600;Paterswolde
17300609;Verspreide huizen Paterswolde
17300700;Eelde
17300701;Oosterbroek en vliegveld
17300709;Verspreide huizen Eelde
17300800;Eelderwolde
17300809;Verspreide huizen Eelderwolde
17300900;Vries
17300909;Verspreide huizen Vries
17301000;Donderen
17301009;Verspreide huizen Donderen
17301100;Bunne
17301101;Winde
17301108;Verspreide huizen Winde
17301109;Verspreide huizen Bunne
17301200;Yde
17301201;De Punt
17301208;Verspreide huizen De Punt
17301209;Verspreide huizen Yde
17301300;Tynaarlo
17301309;Verspreide huizen Tynaarlo
17301400;Zeegse
17301401;Oudemolen
17301402;Taarlo
17301407;Verspreide huizen Zeegse
17301408;Verspreide huizen Oudemolen
17301409;Verspreide huizen Taarlo
17301500;Zeijen
17301509;Verspreide huizen Zeijen
17310000;Beilen
17310001;Lieving Makkum
17310002;Holthe
17310003;Brunsting
17310009;Verspreide huizen Beilen
17310100;Hijken
17310101;Oranje
17310109;Verspreide huizen Hijken
17310200;Hooghalen
17310201;Laaghalen
17310209;Verspreide huizen Hooghalen
17310300;Wijster
17310309;Verspreide huizen Wijster
17310400;Spier
17310409;Verspreide huizen Spier
17310500;Drijber
17310509;Verspreide huizen Drijber
17310600;Smilde-Centrum
17310601;Smilde-Noord
17310602;Smilde-Zuid
17310609;Verspreide huizen Smilde
17310700;Bovensmilde-Centrum
17310701;Bovensmilde-Noord
17310702;Bovensmilde-Zuid
17310709;Verspreide huizen Bovensmilde
17310800;Hoogersmilde-Centrum
17310801;Hoogersmilde-Noord
17310802;Hoogersmilde-Zuid
17310809;Verspreide huizen Hoogersmilde
17310900;Westerbork
17310901;Eursinge
17310909;Verspreide huizen Westerbork
17311000;Elp
17311001;Zuidveld
17311009;Verspreide huizen Elp
17311100;Witteveen
17311109;Verspreide huizen Witteveen
17311200;Nieuw-Balinge
17311209;Verspreide huizen Nieuw-Balinge
17311309;Verspreide huizen Nieuweroord
17311400;Zwiggelte
17311409;Verspreide huizen Zwiggelte
17311500;Orvelte
17311509;Verspreide huizen Orvelte
17311600;Garminge
17311601;Balinge
17311602;Mantinge
17311609;Verspreide huizen de Broekstreek
17340000;Elst-Noordwest
17340001;Elst-Zuidwest
17340002;Elst-Noordoost
17340003;Elst-Zuidoost
17340007;Verspreide huizen Homoet
17340008;Westeraam
17340009;Verspreide huizen poldergebied ten westen van spo
17340100;Driel
17340101;Heteren
17340102;Randwijk
17340104;Verspreide huizen op de oeverwal Randwijk
17340105;Verspreide huizen Lakemond en Indoornik
17340106;Verspreide huizen op de oeverwal Heteren
17340107;Verspreide huizen polder Heteren
17340108;Verspreide huizen op de oeverwal Driel
17340109;Verspreide huizen poldergebied Driel
17340200;Zetten
17340201;Zetten omgeving station
17340202;Andelst
17340203;Valburg
17340204;Herveld
17340205;Verspreide huizen Homoet (gedeeltelijk)
17340206;Verspreide huizen Zettense Veld
17340207;Verspreide huizen Andelst
17340208;Verspreide huizen Zetten
17340209;Verspreide huizen Valburg
17340210;Verspreide huizen Herveld
17340300;Oosterhout
17340301;Slijk-Ewijk
17340309;Verspreide huizen Oosterhout
17340400;Hemmen
17340409;Verspreide huizen Hemmen
17350000;Centrum-Goor
17350001;De Whee I
17350002;Bungalow-wijk
17350003;Heeckeren
17350004;Dr. Schaepmanbuurt
17350005;Gijmink
17350006;Waterhoek
17350007;Industriegebied Spechthorst I
17350008;De Meene
17350009;Industriegebied Kevelhammerhoek
17350100;De Whee II-Noord
17350101;De Whee II-Zuid
17350102;Industriegebied Spechthorst II
17350109;Kerspel
17350200;Markelo
17350206;Verspreide huizen Markelerbroek
17350207;Verspreide huizen Stokkum
17350208;Verspreide huizen Herike
17350209;Verspreide huizen Markelo
17350309;Verspreide huizen Kerspel en Goor
17350407;Verspreide huizen Elsen
17350408;Verspreide huizen Elsenerbroek
17350409;Verspreide huizen Elzenerveen en Borkeld
17350500;Diepenheim-Noord
17350501;Diepenheim-Zuid
17350508;Verspreide huizen Markvelde
17350509;Verspreide huizen Kerspel en Schipbeek
17350600;Delden-Centrum
17350601;Oud Zuiderhagen
17350602;Greekerinckskamp
17350603;'t Kip
17350604;Schoppenstee
17350605;Vogelweiden
17350606;Hooijerinkses
17350607;Sint Annabrink
17350608;Rupertserf
17350609;Vossenbrink en De Braak
17350700;Industrieterrein-Delden
17350709;Verspreide huizen Deldeneresch
17350800;Hengevelde
17350805;Verspreide huizen Hengevelde
17350806;Verspreide huizen Deldeneresch
17350807;Verspreide huizen Deldenerbroek
17350808;Verspreide huizen Azelo
17350809;Verspreide huizen Zeldam
17350900;Bentelo kern
17350908;Verspreide huizen Wiene
17350909;Verspreide huizen Bentelo
17400000;Kesteren
17400001;Opheusden
17400006;Verspreide huizen Lede en Oudewaard
17400007;Verspreide huizen Kesteren
17400008;Verspreide huizen Opheusden
17400009;Verspreide huizen poldergebied
17400100;Ochten
17400101;Echteld
17400102;IJzendoorn
17400103;Pottemsestraat en Groenestraat en omgeving
17400106;Verspreide huizen Echteld-Waalbandijk
17400107;Verspreide huizen Echteld
17400108;Verspreide huizen IJzendoorn
17400109;Verspreide huizen Ochten
17400200;Kom Dodewaard met Hien
17400201;Kom Wely
17400208;Verspreide huizen Dodewaard-Oost en Wely
17400209;Verspreide huizen Dodewaard-West
17420000;Kern-Rijssen
17420001;Kern rand Noord
17420002;Kern rand Oost
17420003;Kern rand Zuid
17420100;Lenfert en omgeving
17420101;De Delle
17420102;Braakmanslanden
17420104;Dannenberg
17420105;Veeneslagen
17420106;Opbroek
17420207;Verspreide huizen Ligtenberg
17420208;Verspreide huizen Zuidrand en omgeving
17420209;Verspreide huizen Nieuwland en omgeving
17420300;Holten-Kom en De Kol
17420301;Holten-De Haar
17420302;Holten ten noorden van de spoorlijn
17420303;De Holterberg
17420304;Villaterrein Look
17420305;De Beuseberg
17420308;Lukensveld
17420309;Liesen
17420401;Industrieterrein de Haar
17420402;Vletgaarsmaten
17420500;Buurtschap Neerdorp
17420501;Buurtschap Holterbroek
17420502;Buurtschap Beuseberg
17420503;Buurtschap Espelo
17420504;Buurtschap Borkeld
17420505;Buurtschap Look
17420506;Buurtschap Holterberg
17420507;Buurtschap Lichtenberg
17420508;Dijkerhoek kern
17420509;Verspreide huizen Dijkerhoek
17420701;De Mors en Plaagslagen
17420801;Zomerhuisjesterrein De Borkeld
17710000;Centrum
17710001;Skandia
17710002;Akert
17710003;Zesgehuchten
17710004;Braakhuizen-Noord
17710005;Braakhuizen-Zuid
17710006;Coevering
17710007;Genoenhuis
17710009;Gijzenrooi
17710100;Mierlo
17710109;Verspreide huizen Mierlo
17730111;Olst Centrum-West
17730112;Olst Centrum-Oost
17730113;Stationswijk en Industrieweg
17730114;Kortrick en Zonnekamp
17730115;Buitengebied Olst
17730216;Wijhe Centrum
17730217;Peperkamp en De Enk
